Date,Close,Volume
2017-07-20,91.59725952148438,79100
2017-07-21,90.99810028076172,77000
2017-07-24,90.66159057617188,60400
2017-07-25,90.87499237060547,92200
2017-07-26,92.68067169189453,126300
2017-07-27,92.0486831665039,93900
2017-07-28,92.42623138427734,55000
2017-07-31,92.29491424560547,74100
2017-08-01,92.04048156738281,93900
2017-08-02,92.27029418945312,103400
2017-08-03,91.82707214355469,70700
2017-08-04,91.78604125976562,47300
2017-08-07,91.36744689941406,63500
2017-08-08,93.09104919433594,111700
2017-08-09,92.62322235107422,61900
2017-08-10,90.76829528808594,73200
2017-08-11,91.9501953125,55700
2017-08-14,90.8175277709961,51300
2017-08-15,90.29225158691406,75600
2017-08-16,90.02139282226562,63200
2017-08-17,90.5631103515625,150800
2017-08-18,91.30999755859375,71300
2017-08-21,94.19086456298828,167500
2017-08-22,95.0608901977539,96400
2017-08-23,95.12654876708984,77300
2017-08-24,99.04159545898438,310400
2017-08-25,99.4930191040039,143400
2017-08-28,99.17291259765625,180800
2017-08-29,98.65583038330078,169200
2017-08-30,99.0908432006836,79500
2017-08-31,99.76387023925781,138900
2017-09-01,99.9772720336914,159800
2017-09-05,100.3219985961914,235900
2017-09-06,100.87274932861328,233200
2017-09-07,100.5290298461914,191200
2017-09-08,99.48954772949219,214600
2017-09-11,100.51227569580078,153800
2017-09-12,99.74103546142578,173500
2017-09-13,99.9422378540039,208900
2017-09-14,100.18534088134766,249100
2017-09-15,102.0212173461914,145700
2017-09-18,102.33138275146484,93500
2017-09-19,102.54096984863281,117400
2017-09-20,102.73377227783203,222600
2017-09-21,103.74811553955078,133700
2017-09-22,102.52420806884766,140500
2017-09-25,102.90143585205078,105500
2017-09-26,105.92769622802734,162800
2017-09-27,106.39714813232422,144400
2017-09-28,106.10374450683594,157400
2017-09-29,108.72761535644531,181400
2017-10-02,107.4533920288086,155600
2017-10-03,108.19950866699219,112100
2017-10-04,107.37796020507812,119000
2017-10-05,108.76116180419922,109300
2017-10-06,106.2881851196289,259700
2017-10-09,106.8666000366211,72200
2017-10-10,108.52643585205078,103000
2017-10-11,109.39826965332031,98900
2017-10-12,106.57318878173828,107000
2017-10-13,107.88932037353516,136800
2017-10-16,108.5348129272461,63600
2017-10-17,108.85337829589844,65200
2017-10-18,108.80306243896484,81100
2017-10-19,106.97557830810547,202100
2017-10-20,106.62348937988281,113400
2017-10-23,105.96123504638672,65800
2017-10-24,106.5899658203125,73300
2017-10-25,107.97315979003906,122300
2017-10-26,108.29170227050781,96700
2017-10-27,109.74197387695312,196000
2017-10-30,112.58381652832031,181700
2017-10-31,114.59573364257812,136300
2017-11-01,114.10113525390625,196000
2017-11-02,118.23394012451172,138000
2017-11-03,116.99327850341797,66400
2017-11-06,120.17881774902344,115200
2017-11-07,120.09496307373047,111800
2017-11-08,118.61958312988281,84600
2017-11-09,119.44110870361328,78900
2017-11-10,119.49980163574219,76900
2017-11-13,118.09143829345703,126300
2017-11-14,115.52625274658203,99800
2017-11-15,113.3382797241211,103500
2017-11-16,113.8496322631836,90400
2017-11-17,113.4137191772461,121400
2017-11-20,112.73470306396484,56800
2017-11-21,114.22688293457031,60600
2017-11-22,115.52625274658203,119600
2017-11-24,114.92266845703125,42800
2017-11-27,113.4137191772461,112000
2017-11-28,113.45563507080078,98400
2017-11-29,114.8136978149414,119800
2017-11-30,114.71308135986328,136900
2017-12-01,114.93942260742188,71800
2017-12-04,114.83885192871094,64000
2017-12-05,116.15497589111328,116700
2017-12-06,111.51078033447266,164500
2017-12-07,112.5754165649414,98300
2017-12-08,113.58141326904297,73700
2017-12-11,114.63764190673828,49500
2017-12-12,116.8675308227539,114800
2017-12-13,118.56927490234375,135400
2017-12-14,118.61958312988281,97400
2017-12-15,116.36454010009766,192700
2017-12-18,116.74179077148438,76600
2017-12-19,116.8675308227539,51200
2017-12-20,116.90106964111328,76900
2017-12-21,118.41837310791016,84700
2017-12-22,119.21476745605469,39000
2017-12-26,120.29617309570312,46400
2017-12-27,120.8494644165039,61100
2017-12-28,121.14285278320312,42500
2017-12-29,120.34646606445312,42900
2018-01-02,123.68290710449219,86800
2018-01-03,127.17023468017578,150500
2018-01-04,129.13186645507812,124400
2018-01-05,129.52586364746094,103800
2018-01-08,129.2576141357422,77700
2018-01-09,130.20489501953125,192600
2018-01-10,129.8695831298828,189600
2018-01-11,131.82281494140625,121500
2018-01-12,135.176025390625,150200
2018-01-16,132.6946258544922,189000
2018-01-17,133.2060089111328,148000
2018-01-18,131.9988555908203,136600
2018-01-19,131.0767364501953,82700
2018-01-22,133.2311553955078,121000
2018-01-23,133.86827087402344,168200
2018-01-24,139.03221130371094,212400
2018-01-25,137.58193969726562,144200
2018-01-26,137.2969207763672,156900
2018-01-29,134.4467010498047,88500
2018-01-30,130.85037231445312,109000
2018-01-31,131.78089904785156,166500
2018-02-01,132.50184631347656,124200
2018-02-02,132.14138793945312,140900
2018-02-05,128.25164794921875,113300
2018-02-06,129.8779296875,221900
2018-02-07,122.9200668334961,206500
2018-02-08,118.87106323242188,193900
2018-02-09,117.70582580566406,379900
2018-02-12,119.80156707763672,351100
2018-02-13,118.0495376586914,121500
2018-02-14,121.67098999023438,192300
2018-02-15,123.23861694335938,102200
2018-02-16,123.13800811767578,86800
2018-02-20,121.72967529296875,95200
2018-02-21,124.16912841796875,199100
2018-02-22,123.46495819091797,113200
2018-02-23,125.82898712158203,115200
2018-02-26,125.76189422607422,99300
2018-02-27,122.1069107055664,114800
2018-02-28,119.45787048339844,125300
2018-03-01,119.18961334228516,137700
2018-03-02,120.00276184082031,105000
2018-03-05,119.38243865966797,184100
2018-03-06,120.27940368652344,188000
2018-03-07,117.81481170654297,209500
2018-03-08,117.90702056884766,95200
2018-03-09,122.42546081542969,183800
2018-03-12,122.29132843017578,96300
2018-03-13,119.71775817871094,139400
2018-03-14,120.31294250488281,104300
2018-03-15,120.22074127197266,65800
2018-03-16,120.97518920898438,102900
2018-03-19,120.27104187011719,105200
2018-03-20,124.2278060913086,241700
2018-03-21,128.14266967773438,229600
2018-03-22,122.0482177734375,167800
2018-03-23,122.17399597167969,123600
2018-03-26,126.7510757446289,164300
2018-03-27,123.6158447265625,115600
2018-03-28,123.35597229003906,111200
2018-03-29,123.95953369140625,128500
2018-04-02,120.77400970458984,159100
2018-04-03,119.35730743408203,239100
2018-04-04,119.44110870361328,159600
2018-04-05,120.58119201660156,194400
2018-04-06,119.68421936035156,223100
2018-04-09,121.57878112792969,135700
2018-04-10,126.0804443359375,289600
2018-04-11,130.68272399902344,243300
2018-04-12,133.39881896972656,145700
2018-04-13,132.20005798339844,130800
2018-04-16,131.76412963867188,92700
2018-04-17,134.83230590820312,160700
2018-04-18,137.79991149902344,149200
2018-04-19,140.67526245117188,171800
2018-04-20,140.69204711914062,141800
2018-04-23,139.2501678466797,205900
2018-04-24,137.59031677246094,198200
2018-04-25,137.640625,118900
2018-04-26,139.4765167236328,87000
2018-04-27,141.42974853515625,134200
2018-04-30,141.6812286376953,102200
2018-05-01,140.67526245117188,122000
2018-05-02,141.03575134277344,112900
2018-05-03,140.9099884033203,155300
2018-05-04,143.2823944091797,172900
2018-05-07,143.25721740722656,118900
2018-05-08,141.3123779296875,266000
2018-05-09,145.75535583496094,112700
2018-05-10,148.28704833984375,219700
2018-05-11,147.2307891845703,138800
2018-05-14,150.93606567382812,277700
2018-05-15,150.2151336669922,117400
2018-05-16,153.0234375,185100
2018-05-17,150.19837951660156,202100
2018-05-18,152.5204620361328,137100
2018-05-21,154.95993041992188,182100
2018-05-22,153.43421936035156,196700
2018-05-23,146.85354614257812,350100
2018-05-24,143.93626403808594,287300
2018-05-25,138.31126403808594,324600
2018-05-29,136.4586181640625,212100
2018-05-30,141.43812561035156,148600
2018-05-31,141.8153839111328,154600
2018-06-01,144.1290740966797,205500
2018-06-04,143.466796875,197800
2018-06-05,144.31349182128906,170500
2018-06-06,146.5700225830078,174400
2018-06-07,148.42184448242188,196400
2018-06-08,144.68385314941406,222100
2018-06-11,147.29019165039062,97600
2018-06-12,147.86459350585938,97500
2018-06-13,145.70411682128906,79000
2018-06-14,143.02923583984375,91600
2018-06-15,138.86257934570312,124500
2018-06-18,141.01446533203125,89300
2018-06-19,138.1081085205078,111500
2018-06-20,140.07139587402344,63000
2018-06-21,134.884521484375,109300
2018-06-22,140.06283569335938,124100
2018-06-25,137.63656616210938,130000
2018-06-26,141.18592834472656,149500
2018-06-27,143.34642028808594,121400
2018-06-28,145.78125,193500
2018-06-29,146.81005859375,106700
2018-07-02,143.9894256591797,91300
2018-07-03,144.42666625976562,66200
2018-07-05,136.0161895751953,192100
2018-07-06,138.59678649902344,94800
2018-07-09,141.14308166503906,111500
2018-07-10,143.4835968017578,137000
2018-07-11,137.76516723632812,117300
2018-07-12,141.76036071777344,122200
2018-07-13,141.9832763671875,73000
2018-07-16,138.77684020996094,101100
2018-07-17,138.1338348388672,55600
2018-07-18,137.2850799560547,116900
2018-07-19,134.7902374267578,105500
2018-07-20,135.6904296875,127000
2018-07-23,137.233642578125,79300
2018-07-24,138.11668395996094,109200
2018-07-25,143.00350952148438,95200
2018-07-26,139.99424743652344,101400
2018-07-27,139.2397918701172,69300
2018-07-30,142.66912841796875,72200
2018-07-31,144.0323028564453,103400
2018-08-01,140.72299194335938,73600
2018-08-02,139.26553344726562,84600
2018-08-03,136.8049774169922,93300
2018-08-06,136.9764404296875,62200
2018-08-07,141.14308166503906,80300
2018-08-08,140.2686004638672,61500
2018-08-09,140.2085723876953,61000
2018-08-10,138.7682647705078,69500
2018-08-13,135.94764709472656,69900
2018-08-14,136.6678009033203,51900
2018-08-15,131.04368591308594,105200
2018-08-16,130.89791870117188,86800
2018-08-17,132.52687072753906,46400
2018-08-20,135.3560791015625,56300
2018-08-21,137.70516967773438,76000
2018-08-22,141.7689208984375,103400
2018-08-23,139.0597686767578,139000
2018-08-24,147.49591064453125,155100
2018-08-27,149.7678680419922,81600
2018-08-28,149.73358154296875,78200
2018-08-29,152.02267456054688,88300
2018-08-30,150.47088623046875,97200
2018-08-31,152.35702514648438,71100
2018-09-04,150.50518798828125,141000
2018-09-05,146.66824340820312,120000
2018-09-06,150.33164978027344,174700
2018-09-07,153.0047149658203,169600
2018-09-10,151.51480102539062,89800
2018-09-11,158.97311401367188,271100
2018-09-12,160.31402587890625,219000
2018-09-13,163.85475158691406,113200
2018-09-14,161.80392456054688,74000
2018-09-17,161.98797607421875,70200
2018-09-18,164.9239501953125,122800
2018-09-19,167.5093994140625,85000
2018-09-20,162.61900329589844,132200
2018-09-21,159.99850463867188,134600
2018-09-24,164.8626251220703,162900
2018-09-25,164.0650634765625,63500
2018-09-26,164.11766052246094,129800
2018-09-27,169.21841430664062,177600
2018-09-28,173.12721252441406,204200
2018-10-01,176.14208984375,110400
2018-10-02,175.9580535888672,182100
2018-10-03,172.28587341308594,193300
2018-10-04,165.35342407226562,184800
2018-10-05,164.47698974609375,84500
2018-10-08,162.42617797851562,82600
2018-10-09,164.55587768554688,97900
2018-10-10,160.1475067138672,144400
2018-10-11,156.4578094482422,118600
2018-10-12,160.4805450439453,110500
2018-10-15,162.55764770507812,130900
2018-10-16,167.0886993408203,119200
2018-10-17,164.5032958984375,62300
2018-10-18,160.3928985595703,116000
2018-10-19,158.56118774414062,115400
2018-10-22,160.5331268310547,70900
2018-10-23,155.05551147460938,128900
2018-10-24,147.67608642578125,124100
2018-10-25,148.6576690673828,129500
2018-10-26,151.57615661621094,102800
2018-10-29,147.18531799316406,105100
2018-10-30,151.08535766601562,114100
2018-10-31,148.3334197998047,104100
2018-11-01,150.51568603515625,94200
2018-11-02,149.4026336669922,79200
2018-11-05,153.0134735107422,62700
2018-11-06,155.2133026123047,93700
2018-11-07,157.36050415039062,77700
2018-11-08,154.66990661621094,85800
2018-11-09,150.20018005371094,71900
2018-11-12,150.33164978027344,83900
2018-11-13,142.96096801757812,139500
2018-11-14,144.40708923339844,158700
2018-11-15,146.70327758789062,96800
2018-11-16,149.42892456054688,108300
2018-11-19,147.30801391601562,124700
2018-11-20,139.3238525390625,144500
2018-11-21,142.6191864013672,97700
2018-11-23,136.6770782470703,87400
2018-11-26,142.6542510986328,116000
2018-11-27,141.80410766601562,131300
2018-11-28,143.232666015625,132800
2018-11-29,144.84527587890625,109100
2018-11-30,147.61474609375,126400
2018-12-03,152.25100708007812,94100
2018-12-04,151.40086364746094,159100
2018-12-06,144.81898498535156,173900
2018-12-07,143.7234649658203,169200
2018-12-10,142.19850158691406,79700
2018-12-11,142.96096801757812,110900
2018-12-12,141.6726531982422,103300
2018-12-13,146.22125244140625,139400
